starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 28 16:49:11 2017	1511905751	8	188	195	188
Tue Nov 28 16:49:10 2017	1511905750	18	178	196	178
Tue Nov 28 16:49:11 2017	1511905751	5	192	196	192
Tue Nov 28 16:49:12 2017	1511905752	28	170	197	170
Tue Nov 28 16:49:10 2017	1511905750	14	184	198	183
Tue Nov 28 16:49:12 2017	1511905752	34	165	199	165
Tue Nov 28 16:49:12 2017	1511905752	35	166	201	166
Tue Nov 28 16:49:12 2017	1511905752	35	166	201	166
Tue Nov 28 16:49:10 2017	1511905750	20	183	202	183
Tue Nov 28 16:49:12 2017	1511905752	36	166	203	166
Tue Nov 28 16:49:12 2017	1511905752	35	168	203	168
Tue Nov 28 16:49:12 2017	1511905752	37	167	203	167
Tue Nov 28 16:49:12 2017	1511905752	32	173	204	173
Tue Nov 28 16:49:10 2017	1511905750	21	183	205	183
Tue Nov 28 16:49:12 2017	1511905752	36	169	205	169
Tue Nov 28 16:49:12 2017	1511905752	36	169	205	169
Tue Nov 28 16:49:12 2017	1511905752	25	182	207	182
Tue Nov 28 16:49:12 2017	1511905752	24	185	210	185
Tue Nov 28 16:49:12 2017	1511905752	24	186	210	186
Tue Nov 28 16:49:10 2017	1511905750	33	178	210	178
Tue Nov 28 16:49:10 2017	1511905750	27	185	211	184
Tue Nov 28 16:49:10 2017	1511905750	29	184	213	184
Tue Nov 28 16:49:11 2017	1511905751	3	210	214	210
Tue Nov 28 16:49:11 2017	1511905751	2	212	214	212
Tue Nov 28 16:49:10 2017	1511905750	30	184	214	183
Tue Nov 28 16:49:12 2017	1511905752	30	184	214	184
Tue Nov 28 16:49:11 2017	1511905751	3	212	215	212
Tue Nov 28 16:49:11 2017	1511905751	2	213	215	213
Tue Nov 28 16:49:11 2017	1511905751	2	213	216	213
Tue Nov 28 16:49:10 2017	1511905750	32	184	216	184
Tue Nov 28 16:49:10 2017	1511905750	41	175	216	175
Tue Nov 28 16:49:12 2017	1511905752	24	193	217	193
Tue Nov 28 16:49:11 2017	1511905751	5	213	217	213
Tue Nov 28 16:49:11 2017	1511905751	2	215	218	215
Tue Nov 28 16:49:11 2017	1511905751	3	215	218	215
Tue Nov 28 16:49:10 2017	1511905750	43	175	218	175
Tue Nov 28 16:49:11 2017	1511905751	4	214	218	214
Tue Nov 28 16:49:11 2017	1511905751	4	215	219	215
Tue Nov 28 16:49:11 2017	1511905751	5	215	219	215
Tue Nov 28 16:49:11 2017	1511905751	4	217	221	216
Tue Nov 28 16:49:11 2017	1511905751	6	215	221	215
Tue Nov 28 16:49:11 2017	1511905751	6	215	221	215
Tue Nov 28 16:49:11 2017	1511905751	5	217	222	217
Tue Nov 28 16:49:11 2017	1511905751	8	215	223	215
Tue Nov 28 16:49:11 2017	1511905751	4	219	224	219
Tue Nov 28 16:49:11 2017	1511905751	5	219	224	219
Tue Nov 28 16:49:11 2017	1511905751	7	218	224	218
Tue Nov 28 16:49:11 2017	1511905751	6	218	224	218
Tue Nov 28 16:49:11 2017	1511905751	6	219	224	219
Tue Nov 28 16:49:11 2017	1511905751	5	220	225	220
Tue Nov 28 16:49:11 2017	1511905751	5	220	225	220
Tue Nov 28 16:49:11 2017	1511905751	7	218	225	218
Tue Nov 28 16:49:11 2017	1511905751	8	217	226	217
Tue Nov 28 16:49:11 2017	1511905751	6	220	226	220
Tue Nov 28 16:49:11 2017	1511905751	5	221	226	221
Tue Nov 28 16:49:11 2017	1511905751	7	219	226	219
